brand,price,year,mileage,color,vin,lot,state,country,condition
ford,25999,2015,39367.0,oxford white,1fa6p8cf7f5357357,167564912,new jersey,usa,9 days left
ford,34977,2015,46540.0,black,1fa6p8cf2f5306378,167564913,pennsylvania,usa,9 days left
ford,19000,2015,40677.0,ingot silver metallic,1fatp8uh8f5397899,167564914,new jersey,usa,9 days left
ford,15995,2015,69438.0,black,1fa6p8th0f5382067,167564915,new york,usa,9 days left
ford,13487,2015,96246.0,gray,2fmtk4j95fbb24313,167564973,new york,usa,9 days left
ford,18707,2015,69719.0,white,2fmtk4k80fbb56382,167565005,connecticut,usa,9 days left
ford,15290,2015,75933.0,white platinum tri-coat metallic,2fmtk4j86fbb17376,167565029,new york,usa,9 days left
ford,15600,2015,54325.0,black,2fmtk3j86fbb54504,167565030,new york,usa,9 days left
ford,47000,2019,24902.0,black,1fmju2at1kea37413,167625630,illinois,usa,2 days left
ford,16080,2015,31793.0,blue,2fmtk3j92fbc41664,167565031,connecticut,usa,9 days left
ford,50000,2019,16505.0,white,1fmjk2at2kea45381,167625631,illinois,usa,2 days left
ford,15268,2015,74361.0,black,2fmtk4j81fbc21743,167565034,new york,usa,9 days left
ford,47500,2019,27868.0,black,1fmjk2at0kea39191,167625634,illinois,usa,2 days left
ford,18497,2015,34011.0,black,2fmtk4j86fbc21494,167565036,massachusetts,usa,9 days left
ford,10000,2019,19993.0,silver,1fmcu9gd3kub30490,167625635,illinois,usa,19 hours left
ford,19995,2015,48115.0,red,2fmtk4k88fbb49003,167565056,pennsylvania,usa,9 days left
ford,49000,2019,22543.0,white,1fmjk2at9kea46589,167625636,illinois,usa,2 days left
ford,17150,2015,67091.0,black,2fmtk3ap9fbc28957,167565081,new jersey,usa,9 days left
ford,45000,2019,28790.0,black,1fmju2at8kea33665,167625637,illinois,usa,2 days left
ford,14295,2015,59391.0,guard,2fmtk4j87fbb34901,167565082,new jersey,usa,9 days left
ford,49000,2019,18449.0,black,1fmjk2at3kea46572,167625639,illinois,usa,2 days left
ford,16190,2015,71824.0,magnetic metallic,2fmtk4j96fbb10890,167565083,new york,usa,9 days left
ford,49000,2019,19304.0,black,1fmju2at9kea25414,167625640,illinois,usa,2 days left
ford,17899,2015,39159.0,magnetic metallic,2fmtk4j82fbc36462,167565105,new york,usa,9 days left
ford,26000,2019,18708.0,black,2fmhk6dt1kba15866,167625666,illinois,usa,2 days left
ford,14000,2015,79430.0,magnetic metallic,2fmtk4j88fbb19078,167565107,new jersey,usa,9 days left
ford,15500,2019,12393.0,gray,2fmhk6d84kba36268,167625667,illinois,usa,19 hours left
ford,16888,2015,56329.0,black,2fmtk4j94fbc08560,167565108,new york,usa,9 days left
ford,28000,2019,12155.0,silver,1ftfw1e56kfc13232,167625669,illinois,usa,2 days left
ford,8305,2014,63291.0,blue,1fa6p0hd0e5355683,167744884,arkansas,usa,2 days left
ford,21822,2015,36041.0,white platinum tri-coat metallic,2fmtk4ap1fbc36380,167565117,new jersey,usa,9 days left
ford,15500,2019,25810.0,red,1fatp8uhxk5148949,167625718,illinois,usa,19 hours left
ford,12500,2015,130388.0,blue,1ftew1cf5fkd41840,167744885,arkansas,usa,20 hours left
ford,15995,2015,23878.0,blue,2fmtk4g88fbb75562,167565141,new york,usa,9 days left
ford,16000,2019,15460.0,white,1ftyr2zm1kkb65539,167625733,illinois,usa,19 hours left
ford,38200,2018,46710.0,white,1fmjk1kt9jea41402,167745579,north carolina,usa,Listing Expired
ford,12995,2015,65342.0,black,2fmtk4g8xfbb98373,167565142,new york,usa,9 days left
ford,14488,2015,64061.0,tuxedo black metallic,2fmtk4j93fbb69606,167565143,massachusetts,usa,9 days left
ford,17500,2016,93164.0,white,1fm5k7f81gga06232,167746065,florida,usa,14 hours left
ford,21995,2015,35629.0,blue,2fmtk4ap6fbc01186,167565147,massachusetts,usa,9 days left
ford,8500,2015,118483.0,white,nm0ls6e75f1193116,167746107,florida,usa,14 hours left
ford,16593,2015,71573.0,tuxedo black metallic,2fmtk4k86fbb36847,167565148,massachusetts,usa,9 days left
ford,13000,2017,33660.0,black,1fmcu0gd0hue05897,167628838,illinois,usa,2 days left
ford,14247,2015,61168.0,blue,2fmtk3j95fbc21893,167565149,pennsylvania,usa,9 days left
ford,23500,2017,42241.0,gray,1ftfw1ef3hfc08748,167629013,illinois,usa,2 days left
ford,16999,2015,21004.0,oxford white,2fmtk4g88fbb94547,167565174,pennsylvania,usa,9 days left
ford,25000,2017,45003.0,red,1ftfw1ef2hfb56304,167629019,illinois,usa,2 days left
ford,20159,2015,45278.0,oxford white,2fmtk4j98fbc15642,167565193,new jersey,usa,9 days left
ford,31000,2017,1.0,black,1ftfw1ef0hfa02688,167629024,illinois,usa,2 days left
ford,22500,2018,24747.0,gray,2fmpk4k82jbb61657,167567143,colorado,usa,8 days left
ford,29500,2017,48707.0,black,1ftfw1ef5hfb57303,167629025,illinois,usa,2 days left
ford,59900,2020,2162.0,no_color,1fmjk2at4lea11492,167762991,ohio,usa,21 hours left
ford,24000,2017,50874.0,black,1ftfw1eg9hfc63181,167629029,illinois,usa,2 days left
ford,20500,2017,70727.0,black,1ftfw1ef8hfa28276,167629031,illinois,usa,2 days left
ford,27200,2019,29382.0,gray,1fm5k8f85kgb47660,167802092,north carolina,usa,2 days left
ford,24900,2018,33194.0,white,1ftew1cg6jfd15757,167571218,virginia,usa,2 days left
ford,24500,2017,52084.0,white,1ftfw1ef6hfa36117,167629032,illinois,usa,2 days left
ford,34000,2018,51122.0,black,1fmju1kt7jea10840,167571219,virginia,usa,2 days left
ford,28000,2017,40286.0,white,1ftew1eg4hfc14661,167629033,illinois,usa,2 days left
ford,27000,2017,55420.0,black,1ftfw1eg4hfa61042,167629035,illinois,usa,2 days left
ford,34000,2018,10282.0,black,1fbvu4xg0jka34387,167571324,virginia,usa,5 days left
ford,42500,2017,85278.0,white,1ft7w2bt6hed37724,167629115,illinois,usa,2 days left
ford,33000,2018,7258.0,black,1fm5k8gt5jga17377,167749025,pennsylvania,usa,2 days left
ford,10200,2018,93350.0,black,1fmcu9gd2jua74282,167749030,pennsylvania,usa,2 days left
ford,25600,2019,37166.0,gray,1fm5k7f85kgb16175,167802097,north carolina,usa,2 days left
ford,16300,2018,69480.0,white,1ftex1cb2jkd88410,167572896,texas,usa,1 days left
ford,26500,2016,34679.0,white,1ftfw1eg1gfa91324,167631023,illinois,usa,2 days left
ford,36500,2018,24151.0,red,1ftew1eg1jfb92141,167749059,pennsylvania,usa,3 days left
ford,25900,2019,32796.0,white,1fm5k7f8xkga63974,167802098,north carolina,usa,2 days left
ford,22500,2016,67979.0,black,1ftfw1ef7gfd42886,167631026,illinois,usa,2 days left
ford,29000,2018,18690.0,white,1ftfw1e53jfa49565,167749061,pennsylvania,usa,3 days left
ford,825,2012,78072.0,white,1fahp3f27cl372579,167596499,pennsylvania,usa,7 days left
ford,10500,2016,54251.0,red,1fmcu9g99guc59224,167631029,illinois,usa,2 days left
ford,32000,2018,32262.0,white,1ftfw1eg6jfc96497,167749063,pennsylvania,usa,3 days left
ford,27700,2015,92358.0,white,3frnf6fb7fv723704,167802125,texas,usa,2 days left
ford,4000,2015,90740.0,red,3fa6p0hd9fr112940,167632416,illinois,usa,2 days left
ford,38800,2018,35225.0,black,1ftfw1eg6jfa49562,167749065,pennsylvania,usa,3 days left
ford,26200,2015,129063.0,white,3frnf6fb5fv723703,167802126,texas,usa,2 days left
ford,19500,2018,49985.0,white,1fbzx2zm8jka97477,167600366,wisconsin,usa,23 hours left
ford,11700,2015,52340.0,black,1fmcu0jx4fua38177,167632432,illinois,usa,2 days left
ford,34000,2018,21406.0,black,1ftew1ep8jfe30258,167749066,pennsylvania,usa,3 days left
ford,38600,2019,16619.0,white,1ft7w2bt0kee34621,167802180,florida,usa,1 days left
ford,21500,2015,41293.0,black,1ftfw1ef5ffa07480,167632433,illinois,usa,2 days left
ford,38500,2018,37053.0,black,1ftew1e50jfa49583,167749067,pennsylvania,usa,3 days left
ford,38500,2018,34532.0,black,1ftfw1eg8jfc18450,167749069,pennsylvania,usa,3 days left
ford,12000,2017,13328.0,blue,1fahp2e88hg132084,167636134,missouri,usa,8 days left
ford,30500,2018,56836.0,off-white,1ftfw1eg3jfa50880,167749076,pennsylvania,usa,3 days left
ford,11300,2016,48080.0,orange,1fmcu9gx7gub92704,167636569,missouri,usa,47 minutes
ford,29500,2018,12271.0,gray,1ftfw1eg4jfe78490,167749164,pennsylvania,usa,3 days left
ford,16100,2014,97318.0,white,1fmju2a50eef65739,167637017,missouri,usa,47 minutes
ford,32500,2018,12717.0,red,1ftfw1eg1jfc34506,167749167,pennsylvania,usa,3 days left
ford,29000,2019,12764.0,black,1fa6p8cf3k5102120,167638863,texas,usa,10 days left
ford,30000,2018,19951.0,red,1ftfw1eg8jfa10617,167749170,pennsylvania,usa,3 days left
ford,26000,2019,32458.0,white,1fm5k7f83kga17399,167802226,north carolina,usa,2 days left
ford,26000,2018,21616.0,gray,1ftfw1e55jfa37529,167749171,pennsylvania,usa,3 days left
ford,18500,2019,17755.0,blue,1fmcu9j9xkuc36052,167802227,north carolina,usa,6 days left
ford,12000,2017,73846.0,gray,1ftex1cp8hkd08288,167640389,texas,usa,9 days left
ford,30000,2018,15771.0,blue,1ftew1ep8jfd90148,167749173,pennsylvania,usa,3 days left
ford,14700,2019,29168.0,silver,1fmcu0g96kub33780,167802228,north carolina,usa,2 days left
ford,25000,2017,159182.0,red,1ft8w3dt0hef24562,167640427,texas,usa,10 days left
ford,26550,2018,15296.0,white,1ftfw1e53jkc06275,167749175,pennsylvania,usa,5 hours left
ford,27000,2019,30476.0,white,1fm5k8f83kgb26838,167802229,north carolina,usa,2 days left
ford,34000,2016,131754.0,white,1ft8w3dt7gec81766,167641144,texas,usa,10 days left
ford,27500,2018,26095.0,gray,1ftew1ep8jfd35859,167749176,pennsylvania,usa,3 days left
ford,25500,2018,22107.0,gray,1ftew1ep8jfc58328,167749180,pennsylvania,usa,3 days left
ford,13500,2019,31207.0,brown,maj6s3kl4kc273222,167802231,north carolina,usa,6 days left
ford,4000,2015,112810.0,gray,1fmcu0gx0fua05555,167641488,texas,usa,10 days left
ford,25700,2018,19058.0,white,1ftfw1e51jfe26457,167749183,pennsylvania,usa,3 days left
ford,29000,2015,109137.0,white,1ft7w2btxfea09767,167641551,texas,usa,10 days left
ford,30500,2018,24058.0,black,1ftfw1e53jfa36542,167749184,pennsylvania,usa,3 days left
ford,30000,2018,6967.0,black,1ftew1ep0jfd90421,167749186,pennsylvania,usa,3 days left
ford,9000,2014,118340.0,gray,1ftew1cm7efa19352,167641733,texas,usa,10 days left
ford,19000,2018,36145.0,white,1ftex1cb4jfa24241,167749245,pennsylvania,usa,12 hours left
ford,25800,2019,33942.0,silver,1fm5k7f89kga64209,167802235,north carolina,usa,2 days left
ford,26500,2018,38868.0,gray,1ftew1ep2jkc89288,167749247,pennsylvania,usa,3 days left
ford,29300,2019,36190.0,red,1fm5k8gt9kgb48958,167802277,north carolina,usa,2 days left
ford,6300,2018,37177.0,black,3fadp4bj5jm122531,167749248,pennsylvania,usa,2 days left
ford,25400,2019,39267.0,white,1fm5k7f85kga32678,167802278,north carolina,usa,2 days left
ford,26000,2018,33350.0,gray,1ftfw1e58jfa37766,167749256,pennsylvania,usa,3 days left
ford,7000,2017,57889.0,black,1fadp3f25hl234464,167802313,north carolina,usa,2 days left
ford,25900,2018,34081.0,red,1ftfw1e50jkc66708,167749258,pennsylvania,usa,36 minutes
ford,9700,2019,26821.0,gray,3fadp4ej3km124114,167802331,north carolina,usa,2 days left
ford,27000,2018,40577.0,black,1ftew1ep9jfa21976,167749260,pennsylvania,usa,3 days left
ford,9100,2019,52355.0,black,3fadp4bjxkm138371,167802332,north carolina,usa,2 days left
ford,28000,2018,30620.0,red,1ftfw1eg8jfb90617,167749261,pennsylvania,usa,3 days left
ford,25700,2019,22019.0,black,2fmhk6dt8kba14603,167802333,north carolina,usa,6 days left
ford,27500,2018,36742.0,black,1ftew1ep1jfa02757,167749262,pennsylvania,usa,3 days left
ford,9400,2019,32473.0,white,3fadp4ej8km130958,167802334,north carolina,usa,2 days left
ford,25500,2018,43406.0,blue,1ftew1ep1jkd75109,167749263,pennsylvania,usa,3 days left
ford,20500,2019,34696.0,white,2fmhk6c8xkba14373,167802335,north carolina,usa,6 days left
ford,21500,2018,43519.0,gray,1ftfw1e55jfc57253,167749265,pennsylvania,usa,3 days left
ford,12800,2019,37716.0,gray,3fa6p0lu4kr188583,167802336,north carolina,usa,6 days left
ford,23900,2018,41627.0,white,1ftfw1e54jfa50563,167749266,pennsylvania,usa,3 days left
ford,9400,2019,29986.0,gray,3fadp4ej4km131038,167802337,north carolina,usa,2 days left
ford,26900,2018,41496.0,silver,1ftew1egxjfa11599,167749267,pennsylvania,usa,3 days left
ford,25500,2019,20613.0,gray,2fmhk6dt9kba22922,167802338,north carolina,usa,6 days left
ford,27000,2018,33475.0,blue,1ftew1ep9jfc17402,167749268,pennsylvania,usa,3 days left
ford,9300,2019,32305.0,silver,3fadp4bj1km123807,167802339,north carolina,usa,2 days left
ford,14400,2018,38148.0,black,3fa6p0ru4jr247959,167749350,pennsylvania,usa,2 days left
ford,19000,2019,39976.0,red,2fmgk5d8xkba08187,167802340,north carolina,usa,2 days left
ford,14000,2018,50513.0,white,3fa6p0d99jr206522,167749355,pennsylvania,usa,2 days left
ford,13600,2019,31408.0,gray,3fa6p0luxkr225023,167802366,north carolina,usa,2 days left
ford,19200,2018,41351.0,white,1ftyr2cm0jka24226,167749390,pennsylvania,usa,2 days left
ford,13600,2019,32038.0,red,3fa6p0lu0kr210790,167802367,north carolina,usa,2 days left
ford,18600,2018,38279.0,white,1ftyr2cm5jka24223,167749393,pennsylvania,usa,2 days left
ford,13700,2019,30471.0,red,3fa6p0lu8kr225408,167802368,north carolina,usa,2 days left
ford,18200,2018,41569.0,white,1ftyr2cm2jka24227,167749395,pennsylvania,usa,2 days left
ford,13800,2019,31142.0,silver,3fa6p0lu3kr205504,167802369,north carolina,usa,2 days left
ford,22000,2018,31598.0,black,1fbzx2ym5jka57441,167749399,pennsylvania,usa,2 days left
ford,13700,2019,31380.0,silver,3fa6p0lu6kr220563,167802370,north carolina,usa,2 days left
ford,28000,2018,22179.0,black,1fbzx2xm1jka57423,167749406,pennsylvania,usa,2 days left
ford,13800,2019,29266.0,white,3fa6p0lu0kr210613,167802371,north carolina,usa,2 days left
ford,18600,2018,42156.0,white,1ftyr2cm6jka24229,167749408,pennsylvania,usa,2 days left
ford,13700,2019,30875.0,red,3fa6p0lu2kr225727,167802372,north carolina,usa,2 days left
ford,13700,2019,30609.0,silver,3fa6p0lu5kr210591,167802373,north carolina,usa,2 days left
ford,13800,2019,29508.0,silver,3fa6p0lu4kr222151,167802374,north carolina,usa,2 days left
ford,17700,2019,12837.0,gray,3fa6p0ru6kr257894,167802375,north carolina,usa,6 days left
ford,13900,2019,29633.0,white,3fa6p0lu0kr210823,167802376,north carolina,usa,2 days left
ford,13900,2019,27461.0,no_color,3fa6p0lu5kr226287,167802377,north carolina,usa,2 days left
ford,50500,2018,74961.0,white,1fdnf6dc1jdf00931,167749685,pennsylvania,usa,2 days left
ford,13600,2019,32154.0,gray,3fa6p0lu2kr207325,167802378,north carolina,usa,2 days left
ford,55000,2018,37245.0,black,1ft7w2bt1jec31753,167749686,pennsylvania,usa,3 days left
ford,13800,2019,29345.0,white,3fa6p0lu1kr222799,167802379,north carolina,usa,2 days left
ford,56000,2018,25371.0,black,1ft7w2bt4jec50359,167749689,pennsylvania,usa,3 days left
ford,13800,2019,30054.0,silver,3fa6p0lu3kr210749,167802380,north carolina,usa,2 days left
ford,45800,2018,11173.0,white,1ft7w2bt3jeb02932,167749690,pennsylvania,usa,2 days left
ford,13800,2019,30902.0,no_color,3fa6p0lu8kr225585,167802381,north carolina,usa,2 days left
